g32468	XP_029188010.1	89.4	511	54	0	1	1533	1	511	1.8e-275	958.4	1536	511
g32469	XP_015778618.1	91.4	70	6	0	1	210	1	70	4.5e-28	133.7	213	70
g32470	XP_029188007.1	76.8	664	143	6	1	1983	1	656	2.0e-263	918.7	1986	656
g32471	XP_029188009.1	68.3	436	95	6	1	1218	1	423	1.3e-143	520.0	1221	423
g32475	XP_029212298.1	68.3	747	196	10	1	2199	1	720	7.7e-272	946.8	2205	721
g32476	XP_029212293.1	85.5	338	48	1	1	1014	1	337	3.1e-159	571.6	1020	338
g32477	XP_029212286.1	86.8	1819	229	5	1	5427	1	1817	0.0e+00	3018.8	5436	1833
g32478	XP_029212291.1	76.1	700	157	3	1	2085	9	703	3.8e-310	1074.7	2097	703
g32479	XP_029212292.1	86.9	685	88	2	1	2055	1	683	0.0e+00	1181.8	2058	683
g3248	XP_015760429.1	83.9	56	7	1	1	162	82	137	1.2e-15	92.8	297	316
g32480	XP_015772983.1	87.2	320	40	1	1	960	1	319	3.2e-161	578.2	969	321
g32481	XP_029212323.1	72.5	4945	1348	7	25	14847	10	4948	0.0e+00	6943.2	14850	4948
g32482	XP_015772975.1	79.8	252	51	0	28	783	12	263	8.7e-109	403.7	789	264
g32486	XP_029212302.1	67.2	448	140	3	1	1323	6	453	1.0e-181	646.7	1347	461
g32488	XP_015751501.1	57.6	177	69	5	16	540	95	267	2.6e-51	212.2	555	712
g3249	PFX30727.1	80.4	107	21	0	4	324	596	702	1.8e-39	172.2	330	770
g32490	XP_020604589.1	38.3	120	72	2	1	357	1	119	5.3e-16	94.7	480	184
g32492	XP_029208457.1	49.4	522	229	8	496	1974	2	517	4.6e-106	396.0	1977	517
g32493	XP_015751496.1	44.0	309	149	9	7	864	2	309	2.6e-53	219.5	867	310
g32494	PFX21035.1	41.6	741	406	11	28	2202	358	1087	2.3e-162	583.2	2250	1114
g32496	XP_020604599.1	48.7	563	256	8	25	1623	3	562	3.0e-143	519.2	1677	691
g32498	XP_029208459.1	51.9	896	310	19	1	2613	1	800	5.9e-213	751.5	2718	805
g32499	XP_020604653.1	61.9	312	118	1	4	936	3	314	1.9e-103	386.3	1047	341
g3250	RMX61091.1	59.3	209	79	2	1	609	8	216	2.7e-57	232.3	615	291
g32500	XP_029208437.1	71.8	340	92	2	1	1014	1	338	1.9e-135	492.7	1035	364
g32502	XP_029208451.1	94.8	58	3	0	199	372	450	507	3.2e-24	121.7	387	511
g32503	XP_029208437.1	73.2	332	87	1	1	990	1	332	5.4e-135	491.1	1035	364
g32504	XP_029208451.1	84.0	507	77	2	1	1509	1	507	1.2e-266	929.1	1524	511
g32505	XP_029208455.1	78.5	413	84	3	1	1239	1	408	3.9e-172	614.8	1242	408
g32506	RMX37142.1	61.6	86	31	1	61	312	1248	1333	3.5e-21	111.7	402	1334
g32509	XP_022801145.1	41.5	895	424	26	85	2634	30	869	2.5e-155	560.1	2694	974
g3251	PFX24474.1	48.8	160	76	2	1	480	249	402	2.7e-28	135.6	483	403
g32510	XP_029208449.1	54.0	261	106	4	7	786	2	249	2.2e-72	282.7	792	252
g32511	XP_029189361.1	70.7	594	172	2	412	2193	12	603	6.0e-256	894.0	2223	611
g32517	XP_031549225.1	60.4	207	81	1	46	666	1	206	4.0e-65	259.2	1185	415
g32518	XP_015775134.1	69.1	349	106	2	1	1044	1	348	1.9e-125	459.5	1113	356
g3252	XP_029201043.1	62.0	442	158	5	7	1305	531	971	1.1e-140	510.4	1356	1027
g32522	XP_031556801.1	64.6	395	131	3	1	1182	1	387	3.8e-149	538.5	1308	407
g32523	XP_029179613.1	81.7	398	73	0	4	1197	10	407	3.5e-197	698.0	1221	408
g32524	XP_029179630.1	94.8	154	8	0	1	462	1	154	1.3e-80	309.3	465	154
g32529	XP_015775134.1	68.9	357	109	2	1	1068	1	356	4.6e-129	471.5	1071	356
g3253	PFX22346.1	66.0	47	16	0	35	175	412	458	2.7e-08	68.2	249	463
g32530	XP_029206081.1	47.0	466	214	7	64	1374	334	795	6.6e-112	415.2	1794	1187
g32532	XP_029185402.1	81.6	76	13	1	97	321	146	221	4.4e-23	117.9	360	236
g32533	XP_029184212.1	94.8	115	4	1	1	345	299	411	1.3e-49	206.1	372	431
g32534	XP_029182481.1	98.1	161	3	0	1	483	49	209	4.9e-81	310.8	498	280
g32535	CAC5424195.1	50.0	68	33	1	163	363	87	154	3.1e-08	68.6	366	950
g32537	KXJ18944.1	34.3	289	175	6	196	1056	815	1090	5.7e-39	172.2	1059	2018
g32538	CAC5422873.1	26.4	686	255	5	1	1314	1	684	3.9e-61	246.1	1329	924
g32539	XP_029206096.1	52.4	489	218	7	1	1449	1	480	4.0e-136	495.7	1869	872
g3254	PFX22346.1	40.4	166	86	4	1	495	72	225	6.8e-25	124.4	525	463
