g15406	XP_012559544.1	53.7	335	152	3	313	1314	100	432	5.3e-102	382.1	1530	642
g15407	XP_015774299.1	44.6	716	370	11	148	2280	35	728	7.1e-159	571.6	2307	734
g15408	XP_015765473.1	58.1	215	81	2	2335	2979	90	295	6.7e-53	219.9	2982	295
g15410	XP_022796073.1	73.6	193	39	2	1	555	1	189	6.5e-74	287.3	561	190
g15411	XP_021153926.1	73.0	185	42	1	43	573	48	232	1.6e-75	292.7	576	232
g15413	XP_014827284.1	38.2	770	338	21	103	2115	120	850	2.2e-114	423.7	2136	853
g15414	XP_022793664.1	62.6	364	119	4	4	1044	5	368	6.3e-123	451.1	1050	371
g15415	KFP11377.1	37.3	209	119	5	1	612	38	239	8.3e-24	121.3	759	246
g15419	XP_022786539.1	63.9	208	70	1	1	609	1	208	1.2e-65	260.0	612	209
g15420	XP_022807316.1	52.4	502	235	3	43	1536	15	516	5.6e-144	521.5	1539	516
g15422	PIK41369.1	46.0	200	108	0	1	600	189	388	3.4e-44	188.7	606	859
g15423	XP_034318107.1	34.8	250	114	3	82	684	6	255	7.3e-29	138.3	846	473
g15426	PFX31472.1	99.6	464	2	0	1	1392	417	880	3.3e-260	907.5	1395	880
g15428	XP_032235383.1	59.1	298	115	2	1	873	481	778	1.8e-83	319.7	876	778
g1543	XP_020609692.1	51.8	475	108	4	130	1302	31	468	8.9e-104	387.9	1422	469
g15430	XP_029193743.1	84.0	935	144	2	1	2799	1	931	6.5e-284	987.3	2802	931
g15432	XP_013406017.1	39.8	570	306	10	1	1695	2022	2559	1.6e-104	390.6	1698	2560
g15433	XP_022104683.1	32.1	1291	754	25	7	3795	649	1845	5.9e-177	632.5	4017	2519
g15438	XP_015267403.1	52.0	75	36	0	10	234	86	160	4.4e-12	82.0	597	642
g15439	XP_001639313.1	80.6	134	26	0	7	408	4	137	4.7e-53	217.6	420	139
g1544	XP_027052613.1	80.3	426	81	2	1	1272	1	425	6.6e-207	730.3	1275	425
g15440	XP_029214434.1	85.8	225	25	1	1	675	1	218	6.8e-102	380.6	678	218
g15441	XP_022790036.1	90.5	568	54	0	1	1704	1	568	6.4e-306	1059.7	1716	569
g15443	RMX43984.1	56.8	118	51	0	19	372	6	123	4.3e-27	131.7	525	124
g15444	XP_029197112.1	32.2	419	250	10	274	1479	1	402	3.5e-45	193.4	1557	544
g15447	XP_015755933.1	61.7	175	63	1	133	657	108	278	2.1e-47	199.5	669	283
g15448	PIK54060.1	22.0	328	146	2	7	669	478	802	1.7e-16	97.1	762	836
g15451	XP_029202635.1	46.5	198	92	4	418	969	513	710	1.3e-33	155.2	1857	1119
g15452	XP_002591963.1	39.6	250	145	3	283	1020	819	1066	4.4e-36	162.5	1038	1069
g15453	XP_015747179.1	40.7	430	242	7	34	1314	3	422	3.0e-80	310.1	1821	446
g15454	XP_015763025.1	38.1	139	73	5	40	438	61	192	8.2e-17	97.4	483	569
g15456	XP_028411636.1	55.6	189	80	3	1	555	16	204	1.3e-45	193.4	558	1327
g15457	XP_029189236.1	62.8	78	29	0	1	234	108	185	5.5e-18	100.9	357	1305
g15459	EDO43021.1	42.8	159	84	3	46	507	28	184	3.8e-24	122.1	600	303
g1546	XP_027052613.1	74.2	388	98	2	457	1620	40	425	7.9e-173	617.5	1623	425
g15460	PFX23601.1	41.8	170	88	1	49	558	173	331	1.5e-28	136.7	588	493
g15461	XP_022792263.1	41.1	141	77	1	505	909	11	151	2.9e-23	119.8	918	177
g15462	XP_022792294.1	44.5	220	118	3	55	708	41	258	2.2e-42	183.0	729	418
g15463	XP_029210668.1	36.6	101	62	2	4	300	873	973	1.2e-09	73.2	339	1369
g15464	XP_020600945.1	84.7	131	20	0	1	393	26	156	3.4e-61	244.6	396	199
g15466	XP_020624834.1	27.9	648	124	6	1	918	169	815	1.0e-55	227.6	924	817
g15467	XP_020914110.1	55.0	140	62	1	61	477	1	140	6.4e-38	167.5	483	820
g15470	XP_029195689.1	46.1	217	78	2	154	804	242	419	2.1e-41	179.9	825	510
g15472	KXJ10028.1	43.4	83	47	0	4	252	667	749	3.7e-15	91.3	306	814
g15473	KAF2879600.1	38.7	106	64	1	10	324	382	487	1.6e-08	69.7	426	682
g15474	XP_029207023.1	74.5	184	30	4	1	543	1	170	1.8e-55	227.3	1299	170
g15476	XP_022780162.1	66.7	138	46	0	7	420	54	191	8.7e-45	190.7	591	290
g15477	XP_028394542.1	42.1	76	44	0	4	231	280	355	1.8e-06	62.4	291	381
g15478	THD26514.1	47.2	53	26	1	214	366	18	70	1.6e-07	66.2	375	471
