plut2.m8.2802.m1	XP_022792101.1	62.1	396	138	8	1	1176	1	388	4.2e-123	451.8	1200	389
plut2.m8.26037.m1	XP_020616666.1	57.1	478	181	4	1390	2769	1872	2343	4.7e-141	512.7	2772	2343
plut2.m8.25396.m1	XP_020608853.1	71.5	361	103	0	87	1169	2014	2374	1.8e-158	569.3	1178	4169
plut2.m8.28276.m1	XP_029207798.1	66.7	102	33	1	355	660	193	293	5.1e-32	148.7	789	363
jamg1.model.Sc0000018.17	XP_020619479.1	50.9	878	396	12	1	2568	1	865	4.4e-234	821.6	2589	963
plut2.m8.25759.m1	XP_022793285.1	69.9	306	89	2	88	996	68	373	1.9e-121	446.0	1005	827
jamg1.model.Sc0000026.106	XP_027060478.1	76.7	172	40	0	1	516	1	172	3.1e-71	278.5	582	548
plut2.m8.17458.m1	XP_020607318.1	69.1	278	42	1	96	797	1425	1702	6.0e-83	318.5	1291	1953
plut2.m8.2479.m1	PFX28947.1	46.4	358	134	5	1	1020	713	1030	3.1e-70	276.2	1161	1030
plut2.m8.17539.m1	XP_029197989.1	45.9	714	259	11	558	2537	125	765	1.5e-163	587.4	2732	765
plut2.m8.15026.m1	XP_022791323.1	85.9	497	70	0	76	1566	3	499	5.8e-255	891.0	2529	499
plut2.m8.368.m1	XP_029200050.1	90.2	184	18	0	34	585	7	190	3.8e-93	351.3	591	468
plut2.m8.14403.m1	XP_029185470.1	78.5	130	28	0	23	412	1	130	9.3e-54	220.7	699	130
plut2.m8.11956.m1	XP_029179745.1	59.0	61	25	0	100	282	257	317	2.4e-09	72.8	546	318
plut2.m8.22137.m1	XP_027059614.1	90.4	166	16	0	1	498	1	166	3.1e-83	318.2	501	166
plut2.m8.27334.m1	XP_029179892.1	55.0	200	75	5	1	573	1	194	7.4e-44	187.6	597	214
plut2.m8.18704.m1	XP_029200316.1	91.2	57	4	1	139	306	16	72	9.2e-18	100.5	459	177
plut2.m8.33326.m1	XP_020601683.1	55.6	529	221	6	1	1563	1	523	1.1e-153	553.9	1695	523
plut2.m8.6025.m1	XP_022787878.1	95.3	106	5	0	1	318	1193	1298	1.9e-49	205.3	324	1319
plut2.m8.31726.m1	RMX44197.1	76.1	92	22	0	1	276	1	92	6.5e-35	156.8	276	340
plut2.m8.29667.m1	XP_022793741.1	67.4	89	29	0	13	279	208	296	1.3e-25	125.9	285	299
plut2.m8.4655.m1	XP_015769832.1	50.0	110	45	1	19	318	6	115	2.5e-15	92.4	465	191
plut2.m8.15240.m1	XP_027058929.1	71.1	637	177	4	4	1905	113	745	5.0e-258	901.0	2280	756
plut2.m8.32674.m1	XP_015747846.1	55.7	115	50	1	70	411	253	367	2.4e-28	135.6	423	369
plut2.m8.9150.m1	KXJ13279.1	47.0	151	75	2	4	441	192	342	1.5e-28	136.3	453	433
plut2.m8.17078.m1	XP_022779556.1	64.8	287	98	2	37	897	23	306	1.1e-91	347.1	903	307
plut2.m8.6280.m1	XP_022777477.1	69.1	110	30	2	37	360	97	204	7.2e-34	153.7	363	204
jamg1.model.Sc0000306.2	RUA05110.1	73.5	306	79	1	7	924	444	747	6.2e-130	474.2	933	1576
plut2.m8.14164.m1	XP_020607488.1	84.3	337	52	1	376	1383	1	337	2.4e-164	590.1	2871	337
plut2.m8.22116.m1	XP_020603512.1	83.2	322	51	2	102	1067	1	319	1.4e-145	527.3	2155	422
plut2.m8.6175.m1	XP_020629644.1	40.9	186	105	2	13	555	28	213	6.7e-26	127.9	575	218
plut2.m8.2915.m1	XP_032228484.1	68.4	98	30	1	4	297	480	576	1.5e-32	149.4	393	733
plut2.m8.11008.m1	XP_020624039.1	54.7	1177	483	12	1	3408	1	1168	0.0e+00	1202.6	3669	1253
plut2.m8.20220.m1	XP_020604486.1	70.6	381	106	5	121	1254	31	408	2.7e-145	525.8	1402	408
plut2.m8.5695.m1	XP_020616116.1	47.2	377	176	6	394	1470	84	455	1.6e-88	337.4	1694	1022
plut2.m8.13943.m1	RMX53390.1	28.4	268	44	1	1	360	481	748	3.2e-18	102.1	462	748
jamg1.model.Sc0000292.18	XP_020620486.1	53.1	343	148	5	25	1035	94	429	7.2e-79	304.7	1038	429
plut2.m8.18646.m1	XP_022799380.1	91.8	183	12	2	14	559	1	181	4.1e-94	355.1	916	181
plut2.m8.19211.m1	XP_015756534.1	90.9	317	27	2	362	1309	1	316	2.8e-147	533.1	2357	316
plut2.m8.18561.m1	XP_029204269.1	76.6	209	49	0	271	897	23	231	3.9e-90	342.4	1287	231
plut2.m8.27288.m1	XP_022780567.1	78.5	158	34	0	30	503	1	158	1.7e-65	259.2	503	467
plut2.m8.30955.m1	XP_022798763.1	50.4	129	28	3	1	285	133	259	4.7e-20	107.5	288	670
plut2.m8.18814.m1	XP_029188881.1	59.1	849	209	6	48	2189	1	846	2.9e-259	905.2	2455	846
plut2.m8.4496.m1	XP_029203967.1	81.2	452	84	1	144	1496	1	452	1.2e-229	807.0	2678	452
plut2.m8.22513.m1	XP_020622827.1	80.0	355	68	1	16	1080	16	367	6.0e-161	577.4	1083	367
plut2.m8.22034.m1	XP_022783156.1	38.4	229	123	5	148	795	339	562	1.5e-28	138.3	1772	791
plut2.m8.10733.m1	XP_020620858.1	70.6	350	99	3	1	1047	1	347	1.7e-137	499.6	1122	368
plut2.m8.2062.m1	XP_027039327.1	58.9	740	282	8	1	2163	1	737	5.3e-217	764.6	2169	738
plut2.m8.21935.m1	XP_020627486.1	70.8	267	68	5	1	795	2	260	4.2e-95	358.2	798	260
plut2.m8.23084.m1	XP_020615560.1	64.0	211	72	2	100	726	1324	1532	4.1e-67	265.4	870	1598
plut2.m8.5488.m1	XP_020602793.1	54.4	1091	483	12	344	3601	12	1092	2.9e-297	1032.3	4636	1118
plut2.m8.16551.m1	XP_020612034.1	45.1	1231	269	19	7	2505	622	1843	4.8e-249	871.3	2586	1843
plut2.m8.4096.m1	XP_020606624.1	56.8	431	177	5	34	1305	109	537	6.1e-127	464.9	1515	547
plut2.m8.12268.m1	XP_015756279.1	84.0	94	15	0	7	288	251	344	1.8e-35	158.7	291	383
plut2.m8.11539.m1	XP_020629313.1	83.6	768	115	3	154	2436	1	764	0.0e+00	1305.0	3059	764
plut2.m8.21858.m1	XP_020600951.1	89.4	132	14	0	112	507	110	241	2.1e-55	226.1	657	241
plut2.m8.31988.m1	RMX37525.1	76.5	243	56	1	4	732	52	293	3.0e-103	386.0	1280	293
plut2.m8.1697.m1	XP_020614010.1	92.9	212	15	0	454	1089	108	319	8.5e-108	402.5	3455	320
plut2.m8.32942.m1	RMX56833.1	53.2	77	36	0	202	432	319	395	3.3e-12	82.4	579	601
plut2.m8.11366.m1	XP_015766805.1	64.7	235	65	4	127	786	971	1202	3.8e-73	285.4	873	1505
plut2.m8.33183.m1	XP_020606912.1	65.5	223	77	0	693	1361	202	424	1.6e-85	327.8	2018	923
plut2.m8.23930.m1	XP_029185100.1	47.6	185	93	3	273	821	348	530	3.0e-35	159.5	833	532
plut2.m8.17930.m1	XP_020609021.1	64.2	928	292	8	1	2667	28	954	3.4e-248	868.6	2771	954
plut2.m8.3146.m1	XP_020618682.1	97.9	283	6	0	288	1136	1	283	5.0e-158	568.5	1921	283
plut2.m8.2454.m1	XP_029204021.1	88.2	170	20	0	141	650	1	170	4.2e-77	299.3	1428	170
plut2.m8.22251.m1	RMX40883.1	57.2	187	76	4	4	558	29	213	2.6e-51	212.2	558	221
plut2.m8.8455.m1	XP_020626863.1	78.7	577	116	4	3	1718	776	1350	5.8e-262	913.7	1764	1352
plut2.m8.18455.m1	XP_020618180.1	85.5	290	37	1	1	870	1	285	6.7e-134	487.3	876	286
plut2.m8.7390.m1	XP_020609575.1	74.3	1022	109	7	95	2698	2	1023	0.0e+00	1451.8	3388	1025
plut2.m8.25354.m1	XP_020600545.1	83.7	416	66	2	58	1299	111	526	3.0e-193	685.3	1586	526
plut2.m8.247.m1	XP_029213212.1	49.3	335	159	5	534	1511	106	438	1.8e-86	330.9	1951	441
plut2.m8.18189.m1	XP_029184651.1	65.7	426	94	6	769	1896	137	560	1.3e-110	411.0	1905	560
plut2.m8.32726.m1	XP_020612148.1	39.5	281	113	6	16	831	216	448	8.6e-41	177.9	876	451
plut2.m8.2028.m1	XP_022808363.1	63.0	46	17	0	190	327	150	195	7.0e-08	69.3	1413	483
plut2.m8.18682.m1	XP_020911260.1	74.5	106	27	0	1	318	235	340	1.1e-39	173.3	459	436
plut2.m8.20557.m1	XP_020609564.1	75.4	399	92	4	132	1322	1	395	1.2e-182	649.8	1325	395
plut2.m8.22580.m1	XP_015771652.1	40.9	132	76	1	100	495	13	142	2.1e-12	82.8	498	1375
plut2.m8.21790.m1	XP_029199535.1	72.3	159	34	1	3	449	198	356	3.0e-51	211.8	485	366
plut2.m8.23318.m1	PFX24308.1	88.2	68	8	0	5	208	208	275	2.9e-23	117.9	237	284
plut2.m8.7652.m1	XP_022790214.1	61.4	487	159	5	79	1476	24	502	1.5e-157	566.6	1476	503
plut2.m8.20891.m1	XP_015773267.1	74.0	104	22	1	1	312	24	122	8.3e-37	164.1	564	169
plut2.m8.30027.m1	XP_020630470.1	76.7	460	89	4	436	1770	20	476	1.1e-188	670.2	1776	477
plut2.m8.6048.m1	RMX51934.1	71.3	762	193	6	52	2307	3	748	0.0e+00	1130.9	2322	756
plut2.m8.33188.m1	XP_020605335.1	69.5	906	266	5	52	2742	39	943	0.0e+00	1293.5	2760	957
plut2.m8.8165.m1	XP_020630136.1	48.5	585	279	7	22	1722	4	584	2.6e-145	526.2	1746	612
plut2.m8.10225.m1	RMX61149.1	45.8	1252	453	16	124	3309	72	1287	1.4e-306	1062.8	3309	1289
plut2.m8.31116.m1	XP_020605643.1	68.9	299	91	1	28	924	351	647	5.4e-121	444.5	958	647
plut2.m8.22164.m1	XP_027037722.1	88.1	235	28	0	286	990	1	235	1.8e-119	439.5	993	235
plut2.m8.20153.m1	XP_020611732.1	63.2	209	70	4	34	648	47	252	3.6e-58	235.3	697	271
plut2.m8.30580.m1	XP_029190652.1	42.5	690	313	15	100	2043	126	773	3.2e-134	489.6	2100	990
plut2.m8.25244.m1	XP_020607738.1	55.3	1292	470	5	13	3684	4	1256	0.0e+00	1337.4	3801	1290
plut2.m8.16702.m1	DAC81734.1	38.5	78	48	0	1465	1698	6	83	8.4e-08	69.3	1698	164
plut2.m8.19804.m1	XP_027041471.1	63.5	230	42	3	75	638	1	230	4.2e-61	245.7	1105	230
plut2.m8.5442.m1	XP_029196558.1	62.1	153	46	2	115	573	1	141	1.8e-41	181.0	1508	143
plut2.m8.14086.m1	XP_020620170.1	88.5	480	55	0	57	1496	1	480	8.3e-252	880.2	2061	480
plut2.m8.15213.m1	XP_020631340.1	51.6	686	288	13	25	2034	1	658	9.6e-176	627.5	2040	667
plut2.m8.4403.m1	XP_020607693.1	54.9	164	73	1	19	507	17	180	6.9e-39	171.0	576	314
plut2.m8.33359.m1	RMX56626.1	56.1	82	34	2	334	576	223	303	1.4e-10	77.0	576	2132
plut2.m8.27399.m1	XP_027059692.1	72.3	282	78	0	196	1041	108	389	1.7e-115	426.8	1431	503
plut2.m8.5849.m1	XP_020628029.1	55.4	267	112	5	1	792	33	295	2.0e-56	230.7	1554	301
plut2.m8.9121.m1	XP_020630252.1	59.9	294	115	3	1	876	1	293	5.4e-99	371.3	885	294
plut2.m8.26560.m1	XP_022795942.1	63.7	91	31	2	790	1059	2202	2291	1.6e-21	114.4	1203	2292
plut2.m8.20573.m1	ARA71563.1	62.5	363	131	3	274	1356	4	363	7.9e-122	448.7	2629	363
plut2.m8.14425.m1	XP_029209537.1	59.9	3086	716	17	55	8253	128	3045	0.0e+00	1859.7	8481	3096
plut2.m8.18116.m1	KXJ28489.1	54.8	73	33	0	64	282	126	198	4.5e-15	90.9	285	430
plut2.m8.13302.m1	XP_020627268.1	66.1	534	151	13	131	1678	1	522	1.1e-186	664.1	2334	522
plut2.m8.7538.m1	XP_020601036.1	58.7	305	125	1	42	956	1	304	1.1e-92	350.5	962	1290
plut2.m8.23740.m1	KXJ13007.1	46.6	148	73	3	511	939	258	404	1.7e-21	114.0	987	642
jamg1.model.Sc0000753.3	PFX23057.1	56.6	541	177	3	1	1614	151	636	1.9e-166	596.3	1617	636
plut2.m8.21212.m1	XP_027046155.1	90.3	31	3	0	154	62	577	607	5.5e-08	67.8	382	713
plut2.m8.15218.m1	RMX49342.1	59.2	625	156	3	1171	2748	27	651	3.2e-198	702.6	2763	675
plut2.m8.31533.m1	XP_027047930.1	82.9	146	25	0	1	438	339	484	3.9e-66	261.2	438	515
plut2.m8.13279.m1	XP_020600995.1	76.0	813	169	5	190	2625	1	788	0.0e+00	1295.0	3562	791
plut2.m8.13394.m1	XP_029196577.1	78.2	481	81	1	1	1443	1	457	8.2e-233	817.4	2564	457
plut2.m8.17661.m1	XP_020609622.1	73.6	295	77	1	158	1042	1	294	1.5e-131	480.3	1632	294
