Pocillopora_acuta_HIv1_PredGene_g7251.t1	XP_027054439.1	98.9	848	7	1	1	846	1	848	0.0e+00	1328.5	846	848
Pocillopora_acuta_HIv1_PredGene_g7036.t1	XP_027049756.1	98.9	189	2	0	33	221	51	239	7.4e-94	354.4	221	239
Pocillopora_acuta_HIv1_PredGene_g7229.t1	XP_027054429.1	99.0	199	2	0	1	199	26	224	1.1e-104	390.2	199	224
Pocillopora_acuta_HIv1_PredGene_480_t	XP_027037025.1	98.2	326	6	0	1	326	1	326	2.3e-184	655.6	330	485
Pocillopora_acuta_HIv1_PredGene_77_t	XP_027039044.1	82.8	337	56	2	1	337	31	365	1.7e-158	569.7	339	554
Pocillopora_acuta_HIv1_PredGene_g7449.t1	XP_027058252.1	98.5	601	9	0	33	633	33	633	0.0e+00	1245.7	633	633
Pocillopora_acuta_HIv1_PredGene_g7162.t1	XP_027058259.1	100.0	246	0	0	1	246	1	246	4.6e-137	498.0	246	246
Pocillopora_acuta_HIv1_PredGene_g7222.t1	XP_027048089.1	100.0	242	0	0	1	242	1	242	5.4e-130	474.6	242	242
Pocillopora_acuta_HIv1_PredGene_g7583.t1	XP_027049164.1	96.2	896	34	0	1	896	1	896	0.0e+00	1652.5	896	896
Pocillopora_acuta_HIv1_PredGene_g7047.t1	XP_027049748.1	96.1	487	17	1	84	570	29	513	2.1e-201	713.0	570	513
Pocillopora_acuta_HIv1_PredGene_270_t	XP_027058362.1	100.0	65	0	0	149	213	23	87	1.9e-31	147.9	399	168
Pocillopora_acuta_HIv1_PredGene_g7018.t1	XP_027053829.1	100.0	358	0	0	1	358	1	358	6.6e-201	710.7	358	358
Pocillopora_acuta_HIv1_PredGene_g7311.t1	XP_015762460.1	92.0	402	32	0	1	402	1	402	6.9e-199	704.1	402	402
Pocillopora_acuta_HIv1_PredGene_369_t	XP_027058022.1	100.0	418	0	0	1	418	1	418	7.1e-239	837.0	418	418
Pocillopora_acuta_HIv1_PredGene_g7630.t1	XP_027052942.1	100.0	452	0	0	1	452	1	452	2.1e-265	925.2	452	452
Pocillopora_acuta_HIv1_PredGene_g7095.t1	XP_022808729.1	81.3	316	54	2	1	311	1	316	5.5e-143	518.1	316	321
Pocillopora_acuta_HIv1_PredGene_g7479.t1	XP_027037057.1	97.7	572	13	0	1	572	1	572	1.1e-301	1046.2	572	572
Pocillopora_acuta_HIv1_PredGene_g7405.t1	RMX53799.1	95.5	244	8	1	1	241	11	254	1.5e-135	493.0	248	2121
Pocillopora_acuta_HIv1_PredGene_g7129.t1	XP_027042610.1	89.0	182	20	0	1	182	13	194	2.2e-88	335.9	182	194
Pocillopora_acuta_HIv1_PredGene_355_t	XP_027057313.1	99.9	3129	2	0	1	3129	1526	4654	0.0e+00	6169.7	3129	4654
Pocillopora_acuta_HIv1_PredGene_g7070.t1	RMX45969.1	98.2	281	5	0	1	281	1	281	4.6e-157	564.7	281	281
