Mcavernosa02458-RA	XP_020602396.1	95.0	240	12	0	1	720	1	240	2.8e-125	458.4	738	493
Mcavernosa02461-RA	RMX45509.1	53.6	362	93	4	4	1089	1	287	2.4e-96	362.8	1092	597
Mcavernosa02462-RA	XP_020602406.1	85.7	175	25	0	1	525	1	175	8.1e-82	313.5	537	176
Mcavernosa02459-RA	XP_020602326.1	91.3	184	15	1	1	549	1	184	8.4e-91	343.6	621	506
Mcavernosa02460-RA	XP_020602406.1	87.4	175	22	0	1	525	1	175	1.5e-83	319.3	537	176
Mcavernosa02472-RA	XP_015747554.1	37.8	341	109	4	277	999	322	659	3.0e-46	196.4	1110	1405
Mcavernosa02471-RA	XP_020615335.1	66.2	281	80	3	613	1419	185	462	1.9e-98	370.2	1419	1127
Mcavernosa02482-RA	XP_020627612.1	93.9	380	21	1	209	1348	1	378	4.4e-192	682.2	2711	378
Mcavernosa02477-RA	XP_022785342.1	92.7	219	15	1	51	704	1	219	5.2e-107	398.3	1124	219
Mcavernosa02481-RA	XP_020627659.1	72.4	471	107	2	66	1418	50	517	6.1e-148	535.0	1936	517
Mcavernosa02480-RA	XP_027054753.1	100.0	65	0	0	31	225	1	65	5.9e-27	130.2	252	219
Mcavernosa02474-RA	XP_015747554.1	69.6	161	49	0	778	1260	1113	1273	1.8e-60	243.8	1263	1405
Mcavernosa02479-RA	XP_020627647.1	85.7	119	6	1	19	342	2	120	6.9e-44	187.2	423	165
Mcavernosa02475-RA	PFX18521.1	51.3	343	49	5	99	842	88	407	2.0e-58	236.5	842	1294
Mcavernosa02473-RA	XP_020602155.1	68.5	216	60	3	79	723	41	249	3.1e-76	295.4	723	332
Mcavernosa02487-RA	XP_020627610.1	91.7	193	16	0	52	630	1	193	3.7e-102	381.3	633	193
Mcavernosa02488-RA	XP_020627609.1	81.8	336	31	1	1	918	1	336	3.9e-152	548.5	1422	336
Mcavernosa02484-RA	XP_020627607.1	73.8	1172	47	12	180	2918	1	1171	0.0e+00	1533.1	2951	1380
Mcavernosa02489-RA	XP_022785315.1	86.4	81	10	1	43	285	1	80	9.5e-32	146.4	300	973
Mcavernosa02485-RA	XP_027056524.1	64.2	1086	175	21	327	2969	1	1077	0.0e+00	1188.7	3047	1251
Mcavernosa02500-RA	XP_020604817.1	82.3	147	26	0	22	462	12	158	1.1e-63	253.1	465	387
Mcavernosa02501-RA	XP_022785095.1	70.0	1538	260	9	19	4026	16	1553	0.0e+00	2026.9	4412	1553
Mcavernosa02490-RA	XP_027044357.1	75.6	119	26	2	91	438	380	498	1.5e-41	180.3	748	498
Mcavernosa02491-RA	XP_020604817.1	82.8	163	28	0	22	510	12	174	9.7e-72	280.0	528	387
Mcavernosa02496-RA	XP_020604909.1	65.6	61	20	1	103	285	68	127	2.6e-11	79.0	417	331
Mcavernosa02495-RA	XP_020604909.1	70.6	51	15	0	1	153	280	330	7.4e-11	76.6	240	331
Mcavernosa02505-RA	XP_020622811.1	56.6	325	136	3	1	975	34	353	1.2e-94	357.1	978	353
Mcavernosa02513-RA	XP_020601196.1	56.6	3228	481	9	1	6936	116	3338	0.0e+00	3157.1	7506	3885
Mcavernosa02512-RA	KXJ07821.1	35.6	632	204	12	1	1302	308	934	2.6e-90	343.2	1449	1315
Mcavernosa02504-RA	XP_029192544.1	57.9	178	70	3	241	774	1	173	1.7e-41	180.3	837	174
Mcavernosa02517-RA	XP_020601357.1	95.9	123	5	0	3	371	569	691	9.7e-65	257.3	759	740
Mcavernosa02518-RA	XP_020615782.1	74.8	524	101	5	103	1614	4	516	2.8e-202	715.3	1614	2923
Mcavernosa02515-RA	XP_020601356.1	88.2	34	4	0	201	302	745	778	3.6e-08	69.3	727	778
Mcavernosa02516-RA	RUA04113.1	47.6	443	221	7	349	1653	56	495	7.0e-103	385.2	1716	1023
Mcavernosa02520-RA	XP_020601356.1	91.7	266	22	0	174	971	17	282	5.6e-134	487.6	971	778
Mcavernosa02519-RA	XP_027057977.1	58.3	290	110	7	37	888	208	492	1.5e-72	283.5	903	500
Mcavernosa02521-RA	KXJ27739.1	38.8	134	57	2	7	336	498	630	4.3e-12	81.3	339	1231
Mcavernosa02535-RA	RMX53748.1	73.7	156	40	1	1	465	2	157	2.7e-57	232.3	603	170
Mcavernosa02530-RA	XP_020605503.1	66.3	344	15	2	1	729	100	443	5.0e-102	382.1	1444	443
Mcavernosa02533-RA	RUS88701.1	41.9	129	75	0	7	393	87	215	3.8e-18	101.7	420	457
Mcavernosa02525-RA	PFX17945.1	62.9	372	59	3	4	1107	397	693	3.5e-111	412.5	1464	2154
Mcavernosa02527-RA	XP_020605504.1	96.3	325	11	1	2	973	86	410	4.6e-168	600.9	973	410
Mcavernosa02543-RA	XP_020631973.1	63.9	299	83	6	354	1178	1	298	7.3e-92	349.4	2945	298
Mcavernosa02538-RA	XP_020605489.1	90.8	218	18	1	46	699	1	216	4.1e-109	405.2	1069	216
Mcavernosa02539-RA	XP_020605487.1	85.5	657	66	6	3	1916	74	720	8.6e-307	1062.8	1968	720
Mcavernosa02550-RA	XP_020631991.1	86.1	165	23	0	7	501	32	196	2.2e-78	305.1	4198	196
Mcavernosa02542-RA	XP_020631974.1	79.1	187	32	1	388	927	1494	1680	6.5e-73	285.0	1130	2207
Mcavernosa02544-RA	XP_027049341.1	95.3	148	7	0	179	622	1	148	1.2e-66	263.8	913	1253
Mcavernosa02547-RA	XP_020631977.1	85.7	245	17	2	10	702	78	318	3.3e-107	398.3	705	318
Mcavernosa02537-RA	RMX53748.1	74.4	156	39	1	1	465	2	157	7.4e-58	233.8	492	170
Mcavernosa02551-RA	XP_020631977.1	93.7	318	6	1	49	960	1	318	2.6e-160	577.4	4729	318
Mcavernosa02545-RA	XP_020631979.1	74.8	612	23	5	2	1444	502	1113	6.3e-241	844.7	3343	1113
