Mcavernosa04235-RA	XP_029180196.1	55.8	95	39	2	7	285	26	119	3.5e-16	94.7	318	218
Mcavernosa09363-RA	XP_027048760.1	80.1	735	102	4	16	2097	6	737	0.0e+00	1178.3	2100	737
Mcavernosa07749-RA	XP_020613451.1	79.8	406	80	1	319	1530	7	412	8.8e-180	640.6	1644	412
Mcavernosa07750-RA	XP_020613455.1	64.3	185	37	3	250	738	1	178	8.9e-56	228.0	1074	183
Mcavernosa07745-RA	XP_020613457.1	91.0	145	13	0	9	443	25	169	4.0e-79	304.3	443	755
Mcavernosa07744-RA	XP_020613458.1	82.3	130	23	0	142	531	477	606	5.9e-52	214.9	813	697
Mcavernosa07761-RA	XP_020613349.1	90.6	139	13	0	10	426	1	139	3.5e-68	268.1	486	567
Mcavernosa07764-RA	XP_020613373.1	100.0	96	0	0	85	372	1	96	1.4e-43	186.8	664	96
Mcavernosa07762-RA	XP_020613349.1	88.5	312	35	1	1	933	256	567	1.3e-149	540.0	1327	567
Mcavernosa07760-RA	XP_020613490.1	86.5	274	6	2	61	789	1	274	1.3e-129	473.0	865	274
Mcavernosa07758-RA	XP_020613436.1	93.9	553	6	4	19	1608	1	548	6.6e-294	1020.0	2033	548
Mcavernosa07754-RA	PFX24959.1	80.8	146	28	0	1	438	57	202	8.9e-64	253.4	480	208
Mcavernosa07765-RA	XP_020613365.1	90.7	279	25	1	233	1066	1	279	1.5e-127	467.6	2435	331
Mcavernosa07759-RA	XP_020613491.1	86.1	151	19	1	46	498	1	149	1.4e-68	269.6	559	149
Mcavernosa07756-RA	XP_027039205.1	69.4	464	74	4	69	1259	1	463	4.1e-177	631.3	1259	530
Mcavernosa07763-RA	XP_020613369.1	95.0	239	12	0	7	723	16	254	6.0e-128	468.4	1649	254
Mcavernosa07755-RA	XP_020613452.1	72.7	216	58	1	3	647	79	294	1.3e-81	313.2	653	295
Mcavernosa07769-RA	XP_020613494.1	93.5	245	15	1	87	821	1	244	1.5e-113	420.2	1283	357
Mcavernosa07768-RA	XP_020613404.1	80.4	448	41	4	161	1375	1	444	1.5e-197	701.0	4354	582
Mcavernosa07767-RA	XP_020613406.1	91.4	222	8	2	72	704	1	222	3.7e-105	392.5	1449	222
Mcavernosa07766-RA	XP_020613375.1	93.9	375	23	0	1	1125	184	558	5.0e-165	591.3	1345	558
Mcavernosa07772-RA	RMX58234.1	48.3	317	96	7	18	860	510	794	7.4e-72	281.2	900	4731
Mcavernosa07770-RA	RMX58234.1	47.9	280	94	5	28	819	865	1108	5.3e-64	255.0	834	4731
Mcavernosa07773-RA	RMX58234.1	50.0	212	46	4	30	488	494	704	1.4e-48	203.0	492	4731
Mcavernosa07771-RA	XP_028408199.1	36.1	144	74	2	82	462	1027	1169	3.9e-11	78.6	477	1758
Mcavernosa07776-RA	XP_020610697.1	90.5	761	66	3	523	2796	1	758	0.0e+00	1214.9	2840	758
Mcavernosa07775-RA	XP_020610699.1	97.3	527	14	0	495	2075	85	611	1.7e-293	1019.6	4054	611
Mcavernosa07779-RA	XP_027056552.1	74.7	586	137	4	174	1907	2	584	5.4e-229	804.3	1919	606
Mcavernosa07782-RA	XP_020600802.1	52.6	348	42	4	1	699	11	350	7.1e-78	300.8	702	527
Mcavernosa07781-RA	XP_020608336.1	60.4	573	203	8	91	1788	15	570	3.8e-192	681.8	1797	571
Mcavernosa07783-RA	XP_022788409.1	72.9	155	42	0	1	465	1	155	6.6e-56	227.3	465	617
Mcavernosa07787-RA	XP_020600854.1	97.6	287	7	0	1	861	15	301	1.2e-151	546.2	864	301
Mcavernosa07788-RA	XP_020600901.1	72.4	1456	182	7	7	3735	1	1449	0.0e+00	1954.5	3774	1716
Mcavernosa07785-RA	XP_020627254.1	80.8	78	15	0	55	288	163	240	3.4e-30	141.7	438	342
Mcavernosa07784-RA	XP_020600831.1	69.3	261	26	1	4	624	42	302	1.8e-91	345.9	663	360
