XP_020600396.1	XP_020600396.1	100.0	283	0	0	1	283	1	283	6.4e-66	261.9	283	283
XP_020600397.1	XP_020601451.1	100.0	199	0	0	1	199	1	199	4.9e-104	389.4	526	770
XP_020600398.1	XP_020600398.1	100.0	402	0	0	1	402	1	402	6.6e-226	793.9	402	402
XP_020600399.1	XP_020600399.1	100.0	2351	0	0	1	2351	1	2351	0.0e+00	2537.3	2351	2351
XP_020600400.1	XP_020600400.1	100.0	138	0	0	1	138	1	138	6.7e-69	270.8	138	138
XP_020600401.1	XP_020600401.1	100.0	476	0	0	457	932	457	932	2.5e-268	936.0	932	932
XP_020600402.1	XP_020600402.1	100.0	304	0	0	1	304	1	304	1.5e-174	622.9	304	304
XP_020600403.1	XP_020600403.1	100.0	4580	0	0	1	4580	1	4580	0.0e+00	8053.4	4580	4580
XP_020600404.1	XP_020600404.1	100.0	122	0	0	1	122	1	122	2.8e-58	235.3	122	122
XP_020600405.1	XP_020600405.1	100.0	198	0	0	1	198	1	198	1.6e-92	349.7	198	198
XP_020600406.1	XP_020600406.1	100.0	525	0	0	1	525	1	525	4.7e-264	921.0	525	525
XP_020600407.1	XP_020600407.1	100.0	226	0	0	1	226	1	226	3.7e-125	458.4	226	226
XP_020600408.1	XP_020600408.1	100.0	994	0	0	1	994	1	994	0.0e+00	1977.6	994	994
XP_020600409.1	XP_020600409.1	100.0	30	0	0	1	30	1	30	1.1e-06	64.3	166	166
XP_020600410.1	XP_020600410.1	100.0	466	0	0	1	466	1	466	3.3e-277	964.5	466	466
XP_020600411.1	XP_020600411.1	100.0	206	0	0	1	206	1	206	8.9e-118	433.7	206	206
XP_020600412.1	XP_020600412.1	100.0	277	0	0	1	277	1	277	1.0e-161	580.1	277	277
XP_020600413.1	XP_020600413.1	100.0	221	0	0	1	221	1	221	4.6e-128	468.0	221	221
XP_020600414.1	XP_020600414.1	100.0	364	0	0	1	364	1	364	8.5e-196	693.7	364	364
XP_020600415.1	XP_020600415.1	100.0	269	0	0	1	269	1	269	1.7e-140	509.6	269	269
XP_020600416.1	XP_020600416.1	100.0	186	0	0	1	186	1	186	1.7e-107	399.4	186	186
XP_020600417.1	XP_020600417.1	100.0	208	0	0	1	208	1	208	9.0e-118	433.7	208	208
